Desc	Family ID	Hleu	Lpic	Lvar	Mglob	Pliv	Spurp_prefixed
(null)	OG0014751	2	0	0	0	0	0
(null)	OG0014752	2	0	0	0	0	0
(null)	OG0014753	2	0	0	0	0	0
(null)	OG0014754	2	0	0	0	0	0
(null)	OG0014755	2	0	0	0	0	0
(null)	OG0014756	2	0	0	0	0	0
(null)	OG0014757	1	0	0	0	1	0
(null)	OG0014758	2	0	0	0	0	0
(null)	OG0014759	2	0	0	0	0	0
(null)	OG0014760	1	0	0	0	1	0
(null)	OG0014761	2	0	0	0	0	0
(null)	OG0014762	1	0	0	1	0	0
(null)	OG0014763	2	0	0	0	0	0
(null)	OG0014764	2	0	0	0	0	0
(null)	OG0014765	1	1	0	0	0	0
(null)	OG0014766	2	0	0	0	0	0
(null)	OG0014767	2	0	0	0	0	0
(null)	OG0014768	2	0	0	0	0	0
(null)	OG0014769	2	0	0	0	0	0
(null)	OG0014770	2	0	0	0	0	0
(null)	OG0014771	2	0	0	0	0	0
(null)	OG0014772	2	0	0	0	0	0
(null)	OG0014773	1	1	0	0	0	0
(null)	OG0014774	2	0	0	0	0	0
(null)	OG0014775	2	0	0	0	0	0
(null)	OG0014776	2	0	0	0	0	0
(null)	OG0014777	1	0	0	0	0	1
(null)	OG0014778	2	0	0	0	0	0
(null)	OG0014779	2	0	0	0	0	0
(null)	OG0014780	2	0	0	0	0	0
(null)	OG0014781	2	0	0	0	0	0
(null)	OG0014782	2	0	0	0	0	0
(null)	OG0014783	2	0	0	0	0	0
(null)	OG0014784	1	0	0	0	1	0
(null)	OG0014785	2	0	0	0	0	0
(null)	OG0014786	2	0	0	0	0	0
(null)	OG0014787	1	0	0	1	0	0
(null)	OG0014788	2	0	0	0	0	0
(null)	OG0014789	2	0	0	0	0	0
(null)	OG0014790	2	0	0	0	0	0
(null)	OG0014791	2	0	0	0	0	0
(null)	OG0014792	2	0	0	0	0	0
(null)	OG0014793	2	0	0	0	0	0
(null)	OG0014794	2	0	0	0	0	0
(null)	OG0014795	1	0	0	1	0	0
(null)	OG0014796	2	0	0	0	0	0
(null)	OG0014797	2	0	0	0	0	0
(null)	OG0014798	2	0	0	0	0	0
(null)	OG0014799	2	0	0	0	0	0
(null)	OG0014800	2	0	0	0	0	0
(null)	OG0014801	2	0	0	0	0	0
(null)	OG0014802	2	0	0	0	0	0
(null)	OG0014803	2	0	0	0	0	0
(null)	OG0014804	2	0	0	0	0	0
(null)	OG0014805	2	0	0	0	0	0
(null)	OG0014806	2	0	0	0	0	0
(null)	OG0014807	2	0	0	0	0	0
(null)	OG0014808	2	0	0	0	0	0
(null)	OG0014809	2	0	0	0	0	0
(null)	OG0014810	2	0	0	0	0	0
(null)	OG0014811	2	0	0	0	0	0
(null)	OG0014812	2	0	0	0	0	0
(null)	OG0014813	2	0	0	0	0	0
(null)	OG0014814	2	0	0	0	0	0
(null)	OG0014815	2	0	0	0	0	0
(null)	OG0014816	2	0	0	0	0	0
(null)	OG0014817	2	0	0	0	0	0
(null)	OG0014818	2	0	0	0	0	0
(null)	OG0014819	2	0	0	0	0	0
(null)	OG0014820	2	0	0	0	0	0
(null)	OG0014821	2	0	0	0	0	0
(null)	OG0014822	2	0	0	0	0	0
(null)	OG0014823	2	0	0	0	0	0
(null)	OG0014824	2	0	0	0	0	0
(null)	OG0014825	1	1	0	0	0	0
(null)	OG0014826	2	0	0	0	0	0
(null)	OG0014827	2	0	0	0	0	0
(null)	OG0014828	2	0	0	0	0	0
(null)	OG0014829	1	0	0	0	1	0
(null)	OG0014830	2	0	0	0	0	0
(null)	OG0014831	2	0	0	0	0	0
(null)	OG0014832	1	1	0	0	0	0
(null)	OG0014833	2	0	0	0	0	0
(null)	OG0014834	2	0	0	0	0	0
(null)	OG0014835	2	0	0	0	0	0
(null)	OG0014836	2	0	0	0	0	0
(null)	OG0014837	2	0	0	0	0	0
(null)	OG0014838	2	0	0	0	0	0
(null)	OG0014839	1	0	0	0	1	0
(null)	OG0014840	1	0	0	0	1	0
(null)	OG0014841	2	0	0	0	0	0
(null)	OG0014842	1	1	0	0	0	0
(null)	OG0014843	2	0	0	0	0	0
(null)	OG0014844	2	0	0	0	0	0
(null)	OG0014845	1	0	0	0	1	0
(null)	OG0014846	1	0	0	0	1	0
(null)	OG0014847	1	0	0	0	1	0
(null)	OG0014848	1	0	0	0	1	0
(null)	OG0014849	2	0	0	0	0	0
(null)	OG0014850	2	0	0	0	0	0
(null)	OG0014851	2	0	0	0	0	0
(null)	OG0014852	1	0	0	0	1	0
(null)	OG0014853	2	0	0	0	0	0
(null)	OG0014854	2	0	0	0	0	0
(null)	OG0014855	2	0	0	0	0	0
(null)	OG0014856	2	0	0	0	0	0
(null)	OG0014857	2	0	0	0	0	0
(null)	OG0014858	1	0	0	0	1	0
(null)	OG0014859	2	0	0	0	0	0
(null)	OG0014860	2	0	0	0	0	0
(null)	OG0014861	2	0	0	0	0	0
(null)	OG0014862	2	0	0	0	0	0
(null)	OG0014863	1	0	0	0	0	1
(null)	OG0014864	2	0	0	0	0	0
(null)	OG0014865	2	0	0	0	0	0
(null)	OG0014866	1	0	0	0	1	0
(null)	OG0014867	2	0	0	0	0	0
(null)	OG0014868	1	0	0	0	1	0
(null)	OG0014869	2	0	0	0	0	0
(null)	OG0014870	2	0	0	0	0	0
(null)	OG0014871	2	0	0	0	0	0
(null)	OG0014872	2	0	0	0	0	0
(null)	OG0014873	2	0	0	0	0	0
(null)	OG0014874	2	0	0	0	0	0
(null)	OG0014875	1	0	0	0	1	0
(null)	OG0014876	2	0	0	0	0	0
(null)	OG0014877	1	0	0	0	1	0
(null)	OG0014878	2	0	0	0	0	0
(null)	OG0014879	2	0	0	0	0	0
(null)	OG0014880	2	0	0	0	0	0
(null)	OG0014881	2	0	0	0	0	0
(null)	OG0014882	2	0	0	0	0	0
(null)	OG0014883	2	0	0	0	0	0
(null)	OG0014884	2	0	0	0	0	0
(null)	OG0014885	2	0	0	0	0	0
(null)	OG0014886	2	0	0	0	0	0
(null)	OG0014887	2	0	0	0	0	0
(null)	OG0014888	2	0	0	0	0	0
(null)	OG0014889	2	0	0	0	0	0
(null)	OG0014890	2	0	0	0	0	0
(null)	OG0014891	2	0	0	0	0	0
(null)	OG0014892	2	0	0	0	0	0
(null)	OG0014893	2	0	0	0	0	0
(null)	OG0014894	1	0	0	0	1	0
(null)	OG0014895	2	0	0	0	0	0
(null)	OG0014896	2	0	0	0	0	0
(null)	OG0014897	2	0	0	0	0	0
(null)	OG0014898	2	0	0	0	0	0
(null)	OG0014899	2	0	0	0	0	0
(null)	OG0014900	2	0	0	0	0	0
(null)	OG0014901	2	0	0	0	0	0
(null)	OG0014902	1	0	1	0	0	0
(null)	OG0014903	2	0	0	0	0	0
(null)	OG0014904	2	0	0	0	0	0
(null)	OG0014905	2	0	0	0	0	0
(null)	OG0014906	1	0	0	1	0	0
(null)	OG0014907	2	0	0	0	0	0
(null)	OG0014908	2	0	0	0	0	0
(null)	OG0014909	2	0	0	0	0	0
(null)	OG0014910	2	0	0	0	0	0
(null)	OG0014911	2	0	0	0	0	0
(null)	OG0014912	2	0	0	0	0	0
(null)	OG0014913	1	1	0	0	0	0
(null)	OG0014914	2	0	0	0	0	0
(null)	OG0014915	1	0	0	0	1	0
(null)	OG0014916	2	0	0	0	0	0
(null)	OG0014917	2	0	0	0	0	0
(null)	OG0014918	1	0	0	0	1	0
(null)	OG0014919	1	0	0	0	1	0
(null)	OG0014920	2	0	0	0	0	0
(null)	OG0014921	1	0	0	0	1	0
(null)	OG0014922	2	0	0	0	0	0
(null)	OG0014923	2	0	0	0	0	0
(null)	OG0014924	2	0	0	0	0	0
(null)	OG0014925	2	0	0	0	0	0
(null)	OG0014926	1	0	0	0	1	0
(null)	OG0014927	1	0	0	0	1	0
(null)	OG0014928	1	0	0	0	1	0
(null)	OG0014929	2	0	0	0	0	0
(null)	OG0014930	1	0	0	0	1	0
(null)	OG0014931	2	0	0	0	0	0
(null)	OG0014932	2	0	0	0	0	0
(null)	OG0014933	2	0	0	0	0	0
(null)	OG0014934	2	0	0	0	0	0
(null)	OG0014935	1	0	0	0	1	0
(null)	OG0014936	2	0	0	0	0	0
(null)	OG0014937	1	0	0	0	1	0
(null)	OG0014938	2	0	0	0	0	0
(null)	OG0014939	1	0	0	0	1	0
(null)	OG0014940	2	0	0	0	0	0
(null)	OG0014941	2	0	0	0	0	0
(null)	OG0014942	2	0	0	0	0	0
(null)	OG0014943	2	0	0	0	0	0
(null)	OG0014944	2	0	0	0	0	0
(null)	OG0014945	2	0	0	0	0	0
(null)	OG0014946	2	0	0	0	0	0
(null)	OG0014947	2	0	0	0	0	0
(null)	OG0014948	2	0	0	0	0	0
(null)	OG0014949	1	0	0	1	0	0
(null)	OG0014950	1	0	0	1	0	0
(null)	OG0014951	2	0	0	0	0	0
(null)	OG0014952	2	0	0	0	0	0
(null)	OG0014953	2	0	0	0	0	0
(null)	OG0014954	2	0	0	0	0	0
(null)	OG0014955	1	0	0	1	0	0
(null)	OG0014956	2	0	0	0	0	0
(null)	OG0014957	1	0	0	0	0	1
(null)	OG0014958	2	0	0	0	0	0
(null)	OG0014959	2	0	0	0	0	0
(null)	OG0014960	2	0	0	0	0	0
(null)	OG0014961	2	0	0	0	0	0
(null)	OG0014962	2	0	0	0	0	0
(null)	OG0014963	2	0	0	0	0	0
(null)	OG0014964	2	0	0	0	0	0
(null)	OG0014965	2	0	0	0	0	0
(null)	OG0014966	2	0	0	0	0	0
(null)	OG0014967	2	0	0	0	0	0
(null)	OG0014968	2	0	0	0	0	0
(null)	OG0014969	2	0	0	0	0	0
(null)	OG0014970	2	0	0	0	0	0
(null)	OG0014971	2	0	0	0	0	0
(null)	OG0014972	2	0	0	0	0	0
(null)	OG0014973	2	0	0	0	0	0
(null)	OG0014974	1	0	0	0	1	0
(null)	OG0014975	2	0	0	0	0	0
(null)	OG0014976	2	0	0	0	0	0
(null)	OG0014977	2	0	0	0	0	0
(null)	OG0014978	2	0	0	0	0	0
(null)	OG0014979	2	0	0	0	0	0
(null)	OG0014980	1	0	0	0	1	0
(null)	OG0014981	2	0	0	0	0	0
(null)	OG0014982	2	0	0	0	0	0
(null)	OG0014983	2	0	0	0	0	0
(null)	OG0014984	1	0	0	0	0	1
(null)	OG0014985	2	0	0	0	0	0
(null)	OG0014986	2	0	0	0	0	0
(null)	OG0014987	1	0	0	1	0	0
(null)	OG0014988	2	0	0	0	0	0
(null)	OG0014989	1	1	0	0	0	0
(null)	OG0014990	1	1	0	0	0	0
(null)	OG0014991	2	0	0	0	0	0
(null)	OG0014992	2	0	0	0	0	0
(null)	OG0014993	0	2	0	0	0	0
(null)	OG0014994	0	1	1	0	0	0
(null)	OG0014995	0	1	1	0	0	0
(null)	OG0014996	0	1	1	0	0	0
(null)	OG0014997	0	1	1	0	0	0
(null)	OG0014998	0	1	1	0	0	0
(null)	OG0014999	0	1	0	0	1	0
(null)	OG0015000	0	1	1	0	0	0
(null)	OG0015001	0	1	0	0	1	0
(null)	OG0015002	0	1	1	0	0	0
(null)	OG0015003	0	1	0	0	0	1
(null)	OG0015004	0	1	0	0	1	0
(null)	OG0015005	0	1	1	0	0	0
(null)	OG0015006	0	1	0	0	0	1
(null)	OG0015007	0	1	0	0	1	0
(null)	OG0015008	0	1	1	0	0	0
(null)	OG0015009	0	1	0	0	1	0
(null)	OG0015010	0	1	1	0	0	0
(null)	OG0015011	0	1	0	0	1	0
(null)	OG0015012	0	1	0	0	0	1
(null)	OG0015013	0	1	1	0	0	0
(null)	OG0015014	0	1	1	0	0	0
(null)	OG0015015	0	1	0	0	1	0
(null)	OG0015016	0	2	0	0	0	0
(null)	OG0015017	0	1	1	0	0	0
(null)	OG0015018	0	1	1	0	0	0
(null)	OG0015019	0	1	1	0	0	0
(null)	OG0015020	0	1	1	0	0	0
(null)	OG0015021	0	1	1	0	0	0
(null)	OG0015022	0	1	1	0	0	0
(null)	OG0015023	0	1	0	0	1	0
(null)	OG0015024	0	1	1	0	0	0
(null)	OG0015025	0	1	0	0	1	0
(null)	OG0015026	0	1	0	0	1	0
(null)	OG0015027	0	2	0	0	0	0
(null)	OG0015028	0	1	1	0	0	0
(null)	OG0015029	0	1	1	0	0	0
(null)	OG0015030	0	1	1	0	0	0
(null)	OG0015031	0	1	1	0	0	0
(null)	OG0015032	0	1	0	0	0	1
(null)	OG0015033	0	1	0	0	0	1
(null)	OG0015034	0	1	1	0	0	0
(null)	OG0015035	0	1	0	0	1	0
(null)	OG0015036	0	1	0	0	1	0
(null)	OG0015037	0	1	1	0	0	0
(null)	OG0015038	0	1	1	0	0	0
(null)	OG0015039	0	1	1	0	0	0
(null)	OG0015040	0	2	0	0	0	0
(null)	OG0015041	0	1	0	0	0	1
(null)	OG0015042	0	1	0	0	1	0
(null)	OG0015043	0	1	1	0	0	0
(null)	OG0015044	0	1	0	0	1	0
(null)	OG0015045	0	1	0	0	0	1
(null)	OG0015046	0	2	0	0	0	0
(null)	OG0015047	0	1	1	0	0	0
(null)	OG0015048	0	1	0	0	1	0
(null)	OG0015049	0	1	1	0	0	0
(null)	OG0015050	0	1	1	0	0	0
(null)	OG0015051	0	1	1	0	0	0
(null)	OG0015052	0	1	0	0	1	0
(null)	OG0015053	0	1	1	0	0	0
(null)	OG0015054	0	2	0	0	0	0
(null)	OG0015055	0	1	1	0	0	0
(null)	OG0015056	0	1	0	0	1	0
(null)	OG0015057	0	1	0	0	1	0
(null)	OG0015058	0	1	1	0	0	0
(null)	OG0015059	0	1	1	0	0	0
(null)	OG0015060	0	1	1	0	0	0
(null)	OG0015061	0	1	0	1	0	0
(null)	OG0015062	0	1	0	0	1	0
(null)	OG0015063	0	1	1	0	0	0
(null)	OG0015064	0	1	1	0	0	0
(null)	OG0015065	0	1	1	0	0	0
(null)	OG0015066	0	1	1	0	0	0
(null)	OG0015067	0	1	1	0	0	0
(null)	OG0015068	0	1	0	0	1	0
(null)	OG0015069	0	1	1	0	0	0
(null)	OG0015070	0	1	0	0	1	0
(null)	OG0015071	0	1	0	0	1	0
(null)	OG0015072	0	1	1	0	0	0
(null)	OG0015073	0	1	1	0	0	0
(null)	OG0015074	0	1	1	0	0	0
(null)	OG0015075	0	1	1	0	0	0
(null)	OG0015076	0	1	1	0	0	0
(null)	OG0015077	0	1	1	0	0	0
(null)	OG0015078	0	1	0	0	0	1
(null)	OG0015079	0	1	1	0	0	0
(null)	OG0015080	0	1	1	0	0	0
(null)	OG0015081	0	2	0	0	0	0
(null)	OG0015082	0	1	1	0	0	0
(null)	OG0015083	0	1	0	1	0	0
(null)	OG0015084	0	1	1	0	0	0
(null)	OG0015085	0	1	1	0	0	0
(null)	OG0015086	0	1	1	0	0	0
(null)	OG0015087	0	1	1	0	0	0
(null)	OG0015088	0	1	0	0	1	0
(null)	OG0015089	0	1	1	0	0	0
(null)	OG0015090	0	1	1	0	0	0
(null)	OG0015091	0	1	1	0	0	0
(null)	OG0015092	0	1	1	0	0	0
(null)	OG0015093	0	1	1	0	0	0
(null)	OG0015094	0	2	0	0	0	0
(null)	OG0015095	0	1	1	0	0	0
(null)	OG0015096	0	1	1	0	0	0
(null)	OG0015097	0	1	1	0	0	0
(null)	OG0015098	0	1	0	0	0	1
(null)	OG0015099	0	2	0	0	0	0
(null)	OG0015100	0	1	1	0	0	0
(null)	OG0015101	0	1	1	0	0	0
(null)	OG0015102	0	1	1	0	0	0
(null)	OG0015103	0	1	1	0	0	0
(null)	OG0015104	0	1	1	0	0	0
(null)	OG0015105	0	1	0	0	1	0
(null)	OG0015106	0	2	0	0	0	0
(null)	OG0015107	0	1	0	0	1	0
(null)	OG0015108	0	2	0	0	0	0
(null)	OG0015109	0	1	0	0	1	0
(null)	OG0015110	0	1	1	0	0	0
(null)	OG0015111	0	1	1	0	0	0
(null)	OG0015112	0	1	1	0	0	0
(null)	OG0015113	0	1	0	0	1	0
(null)	OG0015114	0	1	1	0	0	0
(null)	OG0015115	0	2	0	0	0	0
(null)	OG0015116	0	1	1	0	0	0
(null)	OG0015117	0	1	0	0	1	0
(null)	OG0015118	0	1	1	0	0	0
(null)	OG0015119	0	1	1	0	0	0
(null)	OG0015120	0	2	0	0	0	0
(null)	OG0015121	0	2	0	0	0	0
(null)	OG0015122	0	1	0	0	1	0
(null)	OG0015123	0	1	0	0	1	0
(null)	OG0015124	0	1	1	0	0	0
(null)	OG0015125	0	2	0	0	0	0
(null)	OG0015126	0	1	0	0	1	0
(null)	OG0015127	0	1	1	0	0	0
(null)	OG0015128	0	1	0	0	1	0
(null)	OG0015129	0	1	0	0	0	1
(null)	OG0015130	0	1	1	0	0	0
(null)	OG0015131	0	1	1	0	0	0
(null)	OG0015132	0	1	1	0	0	0
(null)	OG0015133	0	1	1	0	0	0
(null)	OG0015134	0	1	1	0	0	0
(null)	OG0015135	0	1	1	0	0	0
(null)	OG0015136	0	1	1	0	0	0
(null)	OG0015137	0	1	1	0	0	0
(null)	OG0015138	0	1	0	0	1	0
(null)	OG0015139	0	1	1	0	0	0
(null)	OG0015140	0	1	0	1	0	0
(null)	OG0015141	0	1	0	1	0	0
(null)	OG0015142	0	1	0	0	1	0
(null)	OG0015143	0	1	0	0	1	0
(null)	OG0015144	0	1	0	1	0	0
(null)	OG0015145	0	1	0	1	0	0
(null)	OG0015146	0	1	1	0	0	0
(null)	OG0015147	0	1	1	0	0	0
(null)	OG0015148	0	2	0	0	0	0
(null)	OG0015149	0	1	1	0	0	0
(null)	OG0015150	0	2	0	0	0	0
(null)	OG0015151	0	1	1	0	0	0
(null)	OG0015152	0	1	0	0	1	0
(null)	OG0015153	0	1	1	0	0	0
(null)	OG0015154	0	1	1	0	0	0
(null)	OG0015155	0	1	1	0	0	0
(null)	OG0015156	0	1	0	1	0	0
(null)	OG0015157	0	1	1	0	0	0
(null)	OG0015158	0	1	1	0	0	0
(null)	OG0015159	0	1	1	0	0	0
(null)	OG0015160	0	1	1	0	0	0
(null)	OG0015161	0	2	0	0	0	0
(null)	OG0015162	0	1	0	0	0	1
(null)	OG0015163	0	2	0	0	0	0
(null)	OG0015164	0	1	1	0	0	0
(null)	OG0015165	0	1	0	0	0	1
(null)	OG0015166	0	2	0	0	0	0
(null)	OG0015167	0	1	1	0	0	0
(null)	OG0015168	0	2	0	0	0	0
(null)	OG0015169	0	2	0	0	0	0
(null)	OG0015170	0	2	0	0	0	0
(null)	OG0015171	0	1	1	0	0	0
(null)	OG0015172	0	1	0	0	1	0
(null)	OG0015173	0	2	0	0	0	0
(null)	OG0015174	0	1	0	1	0	0
(null)	OG0015175	0	1	0	0	0	1
(null)	OG0015176	0	1	0	1	0	0
(null)	OG0015177	0	2	0	0	0	0
(null)	OG0015178	0	1	1	0	0	0
(null)	OG0015179	0	1	1	0	0	0
(null)	OG0015180	0	1	0	0	1	0
(null)	OG0015181	0	1	1	0	0	0
(null)	OG0015182	0	1	1	0	0	0
(null)	OG0015183	0	1	1	0	0	0
(null)	OG0015184	0	1	1	0	0	0
(null)	OG0015185	0	1	1	0	0	0
(null)	OG0015186	0	1	1	0	0	0
(null)	OG0015187	0	1	0	0	1	0
(null)	OG0015188	0	2	0	0	0	0
(null)	OG0015189	0	1	1	0	0	0
(null)	OG0015190	0	1	1	0	0	0
(null)	OG0015191	0	2	0	0	0	0
(null)	OG0015192	0	1	1	0	0	0
(null)	OG0015193	0	1	1	0	0	0
(null)	OG0015194	0	2	0	0	0	0
(null)	OG0015195	0	2	0	0	0	0
(null)	OG0015196	0	2	0	0	0	0
(null)	OG0015197	0	1	1	0	0	0
(null)	OG0015198	0	1	1	0	0	0
(null)	OG0015199	0	1	0	0	1	0
(null)	OG0015200	0	1	1	0	0	0
(null)	OG0015201	0	1	0	0	1	0
(null)	OG0015202	0	1	1	0	0	0
(null)	OG0015203	0	1	1	0	0	0
(null)	OG0015204	0	2	0	0	0	0
(null)	OG0015205	0	1	1	0	0	0
(null)	OG0015206	0	2	0	0	0	0
(null)	OG0015207	0	1	0	0	1	0
(null)	OG0015208	0	1	0	0	1	0
(null)	OG0015209	0	1	0	0	1	0
(null)	OG0015210	0	1	0	0	0	1
(null)	OG0015211	0	1	0	0	1	0
(null)	OG0015212	0	2	0	0	0	0
(null)	OG0015213	0	1	1	0	0	0
(null)	OG0015214	0	1	1	0	0	0
(null)	OG0015215	0	2	0	0	0	0
(null)	OG0015216	0	1	0	0	1	0
(null)	OG0015217	0	1	0	0	1	0
(null)	OG0015218	0	1	1	0	0	0
(null)	OG0015219	0	2	0	0	0	0
(null)	OG0015220	0	1	1	0	0	0
(null)	OG0015221	0	1	0	0	1	0
(null)	OG0015222	0	1	0	0	0	1
(null)	OG0015223	0	1	1	0	0	0
(null)	OG0015224	0	1	0	0	1	0
(null)	OG0015225	0	1	1	0	0	0
(null)	OG0015226	0	1	1	0	0	0
(null)	OG0015227	0	1	1	0	0	0
(null)	OG0015228	0	1	1	0	0	0
(null)	OG0015229	0	1	1	0	0	0
(null)	OG0015230	0	1	0	0	0	1
(null)	OG0015231	0	1	1	0	0	0
(null)	OG0015232	0	1	1	0	0	0
(null)	OG0015233	0	1	0	0	1	0
(null)	OG0015234	0	1	0	0	1	0
(null)	OG0015235	0	1	1	0	0	0
(null)	OG0015236	0	1	1	0	0	0
(null)	OG0015237	0	1	0	0	1	0
(null)	OG0015238	0	1	1	0	0	0
(null)	OG0015239	0	1	0	0	1	0
(null)	OG0015240	0	1	0	0	0	1
(null)	OG0015241	0	1	1	0	0	0
(null)	OG0015242	0	1	1	0	0	0
(null)	OG0015243	0	1	1	0	0	0
(null)	OG0015244	0	1	0	0	1	0
(null)	OG0015245	0	1	1	0	0	0
(null)	OG0015246	0	2	0	0	0	0
(null)	OG0015247	0	1	0	0	0	1
(null)	OG0015248	0	1	0	0	1	0
(null)	OG0015249	0	1	1	0	0	0
(null)	OG0015250	0	1	1	0	0	0
(null)	OG0015251	0	2	0	0	0	0
(null)	OG0015252	0	1	0	0	0	1
(null)	OG0015253	0	1	1	0	0	0
(null)	OG0015254	0	1	1	0	0	0
(null)	OG0015255	0	1	0	0	1	0
(null)	OG0015256	0	1	1	0	0	0
(null)	OG0015257	0	2	0	0	0	0
(null)	OG0015258	0	1	1	0	0	0
(null)	OG0015259	0	2	0	0	0	0
(null)	OG0015260	0	1	0	0	1	0
(null)	OG0015261	0	1	0	0	1	0
(null)	OG0015262	0	1	1	0	0	0
(null)	OG0015263	0	1	0	0	0	1
(null)	OG0015264	0	1	1	0	0	0
(null)	OG0015265	0	1	1	0	0	0
(null)	OG0015266	0	1	0	0	0	1
(null)	OG0015267	0	1	1	0	0	0
(null)	OG0015268	0	1	1	0	0	0
(null)	OG0015269	0	1	1	0	0	0
(null)	OG0015270	0	1	1	0	0	0
(null)	OG0015271	0	1	1	0	0	0
(null)	OG0015272	0	1	0	0	0	1
(null)	OG0015273	0	2	0	0	0	0
(null)	OG0015274	0	1	1	0	0	0
(null)	OG0015275	0	1	1	0	0	0
(null)	OG0015276	0	1	1	0	0	0
(null)	OG0015277	0	1	1	0	0	0
(null)	OG0015278	0	1	1	0	0	0
(null)	OG0015279	0	1	1	0	0	0
(null)	OG0015280	0	1	1	0	0	0
(null)	OG0015281	0	1	1	0	0	0
(null)	OG0015282	0	1	0	1	0	0
(null)	OG0015283	0	1	0	0	1	0
(null)	OG0015284	0	1	1	0	0	0
(null)	OG0015285	0	1	1	0	0	0
(null)	OG0015286	0	2	0	0	0	0
(null)	OG0015287	0	2	0	0	0	0
(null)	OG0015288	0	2	0	0	0	0
(null)	OG0015289	0	2	0	0	0	0
(null)	OG0015290	0	2	0	0	0	0
(null)	OG0015291	0	2	0	0	0	0
(null)	OG0015292	0	2	0	0	0	0
(null)	OG0015293	0	0	2	0	0	0
(null)	OG0015294	0	0	1	0	1	0
(null)	OG0015295	0	0	2	0	0	0
(null)	OG0015296	0	0	2	0	0	0
(null)	OG0015297	0	0	2	0	0	0
(null)	OG0015298	0	0	2	0	0	0
(null)	OG0015299	0	0	2	0	0	0
(null)	OG0015300	0	0	2	0	0	0
(null)	OG0015301	0	0	2	0	0	0
(null)	OG0015302	0	0	2	0	0	0
(null)	OG0015303	0	0	2	0	0	0
(null)	OG0015304	0	0	2	0	0	0
(null)	OG0015305	0	0	2	0	0	0
(null)	OG0015306	0	0	1	0	0	1
(null)	OG0015307	0	0	1	0	0	1
(null)	OG0015308	0	0	2	0	0	0
(null)	OG0015309	0	0	1	0	1	0
(null)	OG0015310	0	0	1	0	0	1
(null)	OG0015311	0	0	1	0	0	1
(null)	OG0015312	0	0	2	0	0	0
(null)	OG0015313	0	0	2	0	0	0
(null)	OG0015314	0	0	1	0	1	0
(null)	OG0015315	0	0	1	0	1	0
(null)	OG0015316	0	0	1	0	0	1
(null)	OG0015317	0	0	1	0	0	1
(null)	OG0015318	0	0	1	0	0	1
(null)	OG0015319	0	0	1	0	0	1
(null)	OG0015320	0	0	1	0	0	1
(null)	OG0015321	0	0	1	0	0	1
(null)	OG0015322	0	0	1	0	0	1
(null)	OG0015323	0	0	1	0	0	1
(null)	OG0015324	0	0	1	0	0	1
(null)	OG0015325	0	0	1	0	0	1
(null)	OG0015326	0	0	1	1	0	0
(null)	OG0015327	0	0	1	0	0	1
(null)	OG0015328	0	0	2	0	0	0
(null)	OG0015329	0	0	2	0	0	0
(null)	OG0015330	0	0	2	0	0	0
(null)	OG0015331	0	0	2	0	0	0
(null)	OG0015332	0	0	2	0	0	0
(null)	OG0015333	0	0	1	0	0	1
(null)	OG0015334	0	0	2	0	0	0
(null)	OG0015335	0	0	2	0	0	0
(null)	OG0015336	0	0	2	0	0	0
(null)	OG0015337	0	0	1	0	0	1
(null)	OG0015338	0	0	2	0	0	0
(null)	OG0015339	0	0	2	0	0	0
(null)	OG0015340	0	0	1	1	0	0
(null)	OG0015341	0	0	1	0	1	0
(null)	OG0015342	0	0	2	0	0	0
(null)	OG0015343	0	0	1	0	1	0
(null)	OG0015344	0	0	1	0	0	1
(null)	OG0015345	0	0	1	0	0	1
(null)	OG0015346	0	0	2	0	0	0
(null)	OG0015347	0	0	1	0	0	1
(null)	OG0015348	0	0	1	1	0	0
(null)	OG0015349	0	0	2	0	0	0
(null)	OG0015350	0	0	1	0	0	1
(null)	OG0015351	0	0	1	0	0	1
(null)	OG0015352	0	0	2	0	0	0
(null)	OG0015353	0	0	2	0	0	0
(null)	OG0015354	0	0	2	0	0	0
(null)	OG0015355	0	0	2	0	0	0
(null)	OG0015356	0	0	1	0	0	1
(null)	OG0015357	0	0	2	0	0	0
(null)	OG0015358	0	0	2	0	0	0
(null)	OG0015359	0	0	1	0	0	1
(null)	OG0015360	0	0	1	0	0	1
(null)	OG0015361	0	0	2	0	0	0
(null)	OG0015362	0	0	2	0	0	0
(null)	OG0015363	0	0	1	0	0	1
(null)	OG0015364	0	0	2	0	0	0
(null)	OG0015365	0	0	1	0	1	0
(null)	OG0015366	0	0	2	0	0	0
(null)	OG0015367	0	0	2	0	0	0
(null)	OG0015368	0	0	1	0	0	1
(null)	OG0015369	0	0	2	0	0	0
(null)	OG0015370	0	0	1	1	0	0
(null)	OG0015371	0	0	1	0	0	1
(null)	OG0015372	0	0	1	1	0	0
(null)	OG0015373	0	0	2	0	0	0
(null)	OG0015374	0	0	1	0	1	0
(null)	OG0015375	0	0	1	0	1	0
(null)	OG0015376	0	0	1	0	1	0
(null)	OG0015377	0	0	1	1	0	0
(null)	OG0015378	0	0	1	0	1	0
(null)	OG0015379	0	0	1	1	0	0
(null)	OG0015380	0	0	2	0	0	0
(null)	OG0015381	0	0	1	1	0	0
(null)	OG0015382	0	0	2	0	0	0
(null)	OG0015383	0	0	2	0	0	0
(null)	OG0015384	0	0	1	0	0	1
